clientid,maid,device_type,sha1_hashed_email,collection_timestamp,ip_address,source_id
C00000181,5s32629f-lzx4-x2nc-9r7g-7kzv9i8x1d57,android,0fd1665916124f415c49cb326deeb894ac2d920b,1535931211000,83.497.70.538,15
C00000182,3U7429W5-242G-I5TM-5D4I-0716D19Q73I9,ios,742a6a8e3020945ea44c5520d9d52b2a1ef500dc,1584747211000,52.023.23.426,12
C00000183,5e9gk5xh-l771-h9jr-e1bg-1788h9ywr2h8,android,944c6fb6434d4958e6947d6dc89a8d670d311ab4,1540683211000,49.632.78.493,7
C00000184,71lc9wtw-v415-94lq-p6v7-opog4mw0j83i,android,d4978bee07183a747b4536584ea988ee3b6fff6d,1579649611000,36.037.43.143,2
C00000185,S6R9QK9B-8YZJ-F5LC-E9K3-NN5OS323E7D7,ios,c623aefdc2c02a2e075244f9954248de91478d8a,1525822411000,83.525.23.397,8
C00000186,780BPPT9-10S1-310Y-XTC0-93JV028IS1ZN,ios,cd44147d1a22a537b64ee8bc45df42c81c3434f6,1589240011000,73.258.31.035,9
C00000187,v40mv02k-nsuf-hmm9-ycf7-04ct5q5191r8,android,7592545da9e3e7d0994d1eab44ccdc14baf25b5b,1583710411000,34.077.30.311,8
C00000188,EJ1B27NP-D28E-DT1C-32BA-5LDPF5P1Z9B4,ios,1d02bef40f2687d8b9cee242fa795bf02642ba4e,1562283211000,80.067.60.407,16
C00000189,31Q9723J-HK0S-6BL4-HQ46-2T82B197G97M,ios,d646eedef4183af1388908d6150cf1f81cf214e4,1538955211000,13.377.45.065,15
C00000190,k990j9wq-3109-25xf-a9k0-2275z2kqa45h,android,00d8a4d0c81e831c173190956a26e101c7577f98,1576798411000,87.543.52.626,2
C00000191,tk9l8qz6-x586-368y-g348-75wq9yofsyn4,android,74e2af8e90add25d46cde67b8e678b82f8dc3c4a,1537140811000,35.037.68.559,2
C00000192,64uuzwt8-xa0u-n3t0-81x9-f0b7uq3b707f,android,6d27afc4eb5fec0eed7c808682d64b583255f99f,1602286411000,85.636.57.000,13
C00000193,FJO80TG2-4H44-4TYG-88AF-388NM3G6NJE1,ios,ba707632e7ed1900712efc3fbcf19d8ef68e6844,1604014411000,56.658.84.715,8
C00000194,KAWT5A29-J8EL-36JG-0I4U-I2GB18527A0W,ios,cf61303c2a67eb324663b39c8f6c8f8b09bfc516,1526168011000,41.259.85.715,16
C00000195,p738f8yd-rd0i-urf3-b31w-46fue63710sn,android,28445426f3a3e4227440521b9b06036e49915871,1522712011000,80.930.28.885,4
C00000196,9jn4p667-46k9-v23h-dw3v-i9347ll8507s,android,8919836201d1d816cce831181ef2960e797ed3b8,1532820811000,13.643.62.883,3
C00000197,e4a17o5l-4y8b-4298-rhi4-673ei10y50kj,android,7093ab8f485441fd15049d4ea6e2cc1c23e86d01,1567208011000,32.460.66.530,12
C00000198,79N2LOH6-9TXK-5447-AHZ4-QK5136X4IS6I,ios,9400b10abce67fd0141dad5a4929f7af6feebe03,1594078411000,15.246.11.217,17
C00000199,74279097-036W-3J3F-944S-AO2I6H8TO42Z,ios,0352b54d5b32b23522e98aafa83ecd5d65f88a54,1595115211000,78.152.32.406,16
C00000200,1584p293-qwba-2t3n-1igp-25s9d7c47a98,android,72e0cb1e41aa6ceae30f34efc131b47c2400f1b7,1520897611000,32.034.18.319,1
C00000201,weqs340i-9970-t552-38dc-26cx10nk14t9,android,d680de1c36780228e3ebf59b12bbc1d98372bce0,1538264011000,25.072.02.667,8
C00000202,N0Q7C79Z-WAP9-0HGA-95R5-41609NE81533,ios,d12e6b205c0605fbc8f8522591a33be08a6a11fa,1526600011000,23.384.67.868,12
C00000203,0uxk78p0-dsu3-3189-77l4-pl64c52dh33k,android,caed4db8f7d47c51d8d7cc47b600ca1a6114be23,1595547211000,47.033.51.022,15
C00000204,48s58nze-ao5k-m5vq-bc9r-tv7w317d3485,android,f67c9cb7320e094522a180549e12f87685662145,1547336011000,30.461.59.593,6
C00000205,09772786-T775-I64Z-TT8P-E5M61R3EA3D3,ios,ffac11c2e98aa5375d18d46910931b03f3ed3b9e,1539646411000,43.880.59.599,1
C00000206,pe2zf62p-85y7-7q4m-0pdh-iv8k2h9p7ev8,android,e12f67e475ed814023e91ff892416a11498aada4,1527982411000,88.946.18.292,2
C00000207,DN8B941F-CD50-I98T-XXL3-6G92XG2TB85P,ios,b16bba61b801885f27630d99462f9bca49a88577,1562369611000,24.897.96.204,4
C00000208,ybqo1khc-f7vi-355r-2ge3-yy620rfc8ukj,android,92983747a9357ffa082dd4aa4f3ba0a5036fcbe6,1524872011000,85.323.41.316,2
C00000209,eynsaywd-n76d-xwtw-0gz4-4gz96sm98d2l,android,55ccf44680cdf31119d280200188b3ee3c8b5917,1602200011000,51.569.14.430,11
C00000210,YUZ0WW7B-F788-226W-MN3W-527O0KQ8BN10,ios,ec51e6fdfbbb439cf62c89c29fd4669fd50dab13,1521761611000,96.295.60.857,3
C00000211,qm20tpiy-578m-kyr1-dyl3-3ii14973w493,android,5e88e62b95f4db28e7e5f764bd8cf5fd8d4e5fd0,1587425611000,62.269.78.399,13
C00000212,6sc4exxj-0i69-24u7-vtm2-enh4og46935m,android,b25019ff9af7368c5af67111a7df5cd44bb442cd,1526600011000,18.710.79.176,3
C00000215,1EUG0378-554L-UB53-9T2M-UQ78E57636F2,ios,3f89f9ee2feafa44fd1a877f5180fece8decec16,1544657611000,12.621.63.053,12
C00000216,QSS71EVE-0N1R-S4DF-8T44-748A60RC2Z46,ios,8425e7ad8cd3e3506b83a1c531c1bebcba1ded06,1550792011000,48.357.48.871,6
C00000217,6S1KJD95-20JV-MGFK-6UU1-EO74I5945CI6,ios,3e8fc0ddede4b9539e6e118da0a9711ff556127c,1599867211000,50.479.21.737,10
C00000218,E3E43J92-2IW4-8CAC-TY64-6Z2X66507UJ4,ios,56f6fb3bb63852002d77b632daa3805153fb1bcf,1566689611000,94.975.78.126,9
C00000219,V7N6326M-6K9G-1NBE-3UW5-FK4J0J50C9XT,ios,4c1191ef6fe1ef381c4502b7f1385f85862b134e,1582587211000,43.090.09.004,16
C00000221,tqcc5k1q-s4m9-2ty2-o8e7-7y2zgdvkg7oy,android,95be47fc2228f225f0111c2aa6a180aaf6fb2a1a,1585956811000,46.162.36.842,7
C00000222,XC44C3XS-431Y-EJEH-N741-436MMNXDZ17T,ios,6cad8d6af53f85f83558339557e76e998ba45b17,1524008011000,89.507.25.025,7
C00000223,G8R816B4-8CRJ-GB0N-H6JA-TWOD30M10P6V,ios,f0eb75507c1d0391703208dba6cc966bf44c7987,1559950411000,79.713.92.457,17
C00000224,8hch794p-075k-j9y1-88ie-9far88p2415e,android,cf547e742ab794883d46d7191537bc6012f9dfd2,1571268811000,25.846.32.680,5
C00000225,4II130D8-1QEU-0546-745K-JEK3R887OAV1,ios,fbe747f04e1f1be815fadb359440484fc420f6f7,1564443211000,72.508.33.073,12
C00000226,yj4t02j6-4qgc-ch63-4sh0-0v939112gnfu,android,3cdfb17db625991ddfe788d9c487f70ffe75a0e7,1521848011000,38.322.57.420,17
C00000227,8872dxph-u04p-ed5p-z567-ilv1vsobl533,android,48e95de4d1d56df3ef2aa98347f93c7ef79c157a,1551051211000,10.495.17.352,16
C00000228,t7q0apq7-8h3c-19gk-d79n-3e8vm3r0535y,android,6b1f81fb4a4d4a6bc40cd5238d64fcbfa032a629,1600299211000,57.326.22.649,10
C00000229,4ym3549y-339m-3887-q349-axhstj1fztnb,android,d9cdf83b44369d41b00df8db4d7b78cc0793f91a,1518996811000,33.317.58.816,15
C00000230,Y48VKMDV-Y16B-3600-56T3-424ZTQ9S8U67,ios,64f6693edf6a4817dc7cccc08b153547d08f653d,1592264011000,80.965.28.255,14
C00000231,45q01x07-3437-602y-h654-r7gso279c703,android,f64b53b67c91e4a00d99c41934bb59749fbd3742,1548632011000,39.401.51.098,15
C00000232,5P4UJK7Q-W8PR-8W26-P379-49P6707TCCYN,ios,c1473a8c5fee659f7cf58b7505b2167ee0fdcb93,1531179211000,57.836.82.906,14
C00000233,o86mny28-woyr-ywub-cp0h-d0g106gfd353,android,057f5975951fd548f1c55aeabedc91934a090209,1524958411000,36.741.90.481,10
C00000234,N9055X59-R1L7-3ZMI-496E-Q43681M62IU4,ios,c3ef4e35f612e10b5297a4547ae0cf5cb3388e8e,1541547211000,29.602.21.914,1
C00000235,0339y14w-cky3-109l-3m1w-e5157m99c679,android,6acc9bcbad325ea60dbfc50149434e7c8eef3e1c,1523057611000,21.996.52.614,8
C00000236,78054f62-h294-247e-9244-1u9t545qpdnx,android,858bec918d5a16c47bf9966d4e2cdc76cf01b6a0,1534894411000,61.304.57.423,16
C00000237,1b6870k7-vjtr-4o24-6wcp-5l9k35j41ap3,android,b8423d6385f0c2d9bce82b4bc103a46d046ade48,1527550411000,12.133.54.396,6
C00000238,kycju80o-qrv1-090e-9714-339cl1pbnfru,android,f4dcdb4f0e5a6241c9d950cb7e0908de60bcb434,1544052811000,56.085.46.124,7
C00000239,30N760O2-3TY0-06DV-W778-7OHOL55Y2M99,ios,a081ee1324bd1a6e97e5739d097d6bd3e7249348,1576798411000,46.523.61.718,13
C00000240,p60q30b8-900g-90d0-m1yt-436929708vkk,android,2a705f514ff4b270fd57fed0b162da2ab0b3af7a,1523835211000,37.023.13.094,13
C00000241,mx7j084q-50uj-ad3h-bp6l-s1tv0844xj19,android,e9dab1797b57317db44cb85d0d9824efc857b088,1593905611000,81.965.40.502,14
C00000242,352O4RTV-F1Z4-G3T3-94J2-894AH5608479,ios,d41a20d8b0475adacfe12fef83c035fa60e196d4,1537832011000,72.605.11.263,14
C00000243,5802189t-0dmu-cnw5-v983-m9uip38fbtf3,android,3c8e49226510e2874262d52585d96b59e089511e,1540769611000,56.083.11.556,6
C00000246,20s1b0i9-6d0f-m920-yif2-884iin5663by,android,9172db883f0dbd3eda25c8ca355816bfb01fe05d,1537832011000,87.789.61.378,10
C00000247,sjp5uk2p-pt17-7s57-6i24-8h58v80sj914,android,cdd1efd8b33b5590063f7b3edbc9a68e20338d90,1521675211000,75.094.06.194,1
C00000248,27QIY22M-TVWQ-B2P6-CO90-Q79FZN85CR28,ios,8a94517325ea66b0f5d31807ed03727d4e4d6e01,1541288011000,60.676.03.074,9
C00000249,7j8283o8-3yj0-x6gy-e39j-9ur1903wdk7x,android,a87e15a65a6c404362b7a16a2f156a0240fc201e,1581809611000,30.041.30.527,11
C00000250,t4ge3821-845a-wrb8-0p3t-n9h79glp137u,android,1995c1c13877cf36489e279fd1e85514b3f6b965,1584574411000,31.561.68.590,7
C00000251,c70hj2a4-m207-3375-7w0e-3ta1i9zf6b23,android,d1dc321d41a02006dddf4c34cc5d5f2b8a21a785,1519947211000,94.623.81.505,2
C00000252,O082F87K-8CFI-05JY-E813-28EQ60DE0O8J,ios,6352a0da4ca2cde18564a500bed792a8d2c07d97,1560036811000,40.168.03.336,6
C00000253,2747AG1V-79U8-9V7I-XSUC-8V3R1T892U37,ios,fbadcaf439360a3cae1f301974d7c6c49d795a56,1535585611000,13.664.63.462,17
C00000254,d70l35fn-2654-bk73-y50p-uzyzl48cfn78,android,33b793faa0d1cbed203f62393fee96dcdf529206,1537572811000,20.834.31.752,8
C00000255,S16WI738-H72K-96WW-R62U-2D5V60473AB6,ios,d7de668681fcb2a80211f09a010ca345679fab0d,1534203211000,18.224.90.580,3
C00000256,4M2FZ9M2-20N7-IZ0P-B2MI-8S4F49ZX09GR,ios,e102e1a44e06a3f8b7b46d2465e7f57f1c04df3b,1586216011000,57.831.61.333,17
C00000257,09174TFX-1K40-CYST-L4Z4-0YQH00EZ0038,ios,ff07f1d6bcba365a91a3dfe084a2e6836facd15e,1546212811000,89.500.49.789,8
C00000258,SC61LB94-H669-8653-03KO-0M116MTW06K6,ios,65a961f5b5769018fbaec5b521cc2865311b2960,1587512011000,66.661.72.159,13
C00000259,9tgj26d1-tf96-4ll0-925y-76sur54jwzi1,android,f755c47759de24f0823241fc01a3ee2b0e9ce230,1580427211000,86.047.46.451,8
C00000260,4D43514H-UH10-VOK2-X6EZ-XAR1Z6M2V91Y,ios,b44f33e82a2174cd942527ff13c3eca8b6cb1503,1588376011000,53.043.96.559,7
C00000261,2qhnx4m3-d26r-2484-6ib1-13u8867g45nn,android,cee4b1d75772393a801c5d7e509c088aaa5c0b7c,1540078411000,89.459.07.799,8
C00000262,Q55Z999D-X796-6H00-P1CO-7E77J2W2L5K2,ios,54bce3f75f352b2fd264d4b2452c6c8cedd9407b,1523403211000,70.708.88.814,3
C00000263,w3925065-ac26-8748-x79n-bui831vlrz4e,android,fa13976f4afd78c185b29a7f9ff1fbf127244e45,1524785611000,81.571.84.504,6
C00000264,CLIHJ7R0-U246-W0UT-A2A0-F1DTG6X5A4A8,ios,c4c9b8eaf18e1b7a90c38c9159e9efd175ad123d,1559432011000,43.048.20.239,12
C00000265,gt25fi54-dh69-9873-c69l-b3vvhvru437o,android,e9b8428ddd17f23aa9abea757eff1ff885cfce20,1581032011000,46.241.10.012,16
C00000266,R034FKFD-1A35-CDYH-APN2-WWY032HMI68O,ios,7e9b5480669b79e91f98c50126dcc2d96e2ad785,1545608011000,30.888.19.441,3
C00000267,3SNO2G5P-PGFI-WCJB-G47H-VW8R0D5K75E7,ios,9eb62d5dc801b4b710c1135ac005b69558b480e9,1534289611000,23.671.39.636,4
C00000268,e7544n9u-86s9-z8do-61k5-1vvepw647weu,android,b7607b31c985f834cacde01de9f54e75a506bece,1592609611000,57.438.17.419,9
C00000269,ELZT5Z7S-132T-5M5E-2429-25W0T5UMDR61,ios,5e000b821bda04866df721f0e0e8ce427eb3dd1c,1585784011000,70.401.53.712,11
C00000270,n05hhrsv-5d1m-39b5-5w5m-tpat9h0758c0,android,028af0497ea93b19142132da6b9db559c502dda5,1566603211000,24.203.95.707,6
C00000271,z98g0s3z-50k6-4vxf-258l-e7y3r9917mnw,android,cb5b0393b7d5eeab890b8bab5734c77b937164d6,1563579211000,54.279.46.153,4
C00000272,dvl4qqy3-ns37-r2ja-w5mb-p1e34lj924hg,android,b54f5b2bbb60fc195b1817c3bba6ae6d6c2df652,1586302411000,53.635.27.406,14
C00000273,17QX5488-LL8R-0109-5U4T-5U8LLX2AW83M,ios,abc431fd64e79cac112c951080daf1ce58d9c539,1604360011000,82.703.51.524,8
C00000274,166WDC46-3U5H-391A-M718-4RR9KSYPY0Z8,ios,550c760967b995864afa4dc0268cf15cd8668a71,1594510411000,98.957.38.038,6
C00000275,778QW1BQ-6IR7-W1IU-1S4M-4990W834UJVU,ios,6d62d46f26da3071f67ac30e4bf03db64d759d4f,1533166411000,73.468.11.002,3
C00000276,r6w7hj7t-cf95-jabg-9t9e-rgoho2mb4zkz,android,7a23fd866887baad713f855e9c808c20e556b1b3,1601076811000,18.367.87.371,7
C00000277,4N14S6Q2-9OK2-U52J-33SW-44S3668Q65MS,ios,6f6087808e58fa6be00fd4fb12858589ca529507,1562283211000,26.546.39.528,6
C00000278,c2abamqt-5dfq-4k5i-h11z-ymn6cr8d0zai,android,21e074b1a0e4a0f0582c0ed0a1a6dabf375640b8,1600126411000,78.548.03.609,6
C00000279,v713a88v-s814-u526-6645-t98840y045dd,android,a95a420f08f899edb2b34c9dda48ff00518d6ab6,1571182411000,55.553.11.800,9
C00000280,34dffnl5-6795-fwm8-5wsd-i9k1bbx3vljm,android,67cff6b87c296cbdca9bbc323ce2e6d80ab9a5b0,1566516811000,45.915.40.604,6
C00000282,it74686l-6q52-464o-r933-18m25x1934z3,android,d7e51ac793671f8271737f7ecdb3e1c96659e428,1552174411000,25.283.24.816,3
C00000283,H80B4G50-44DC-Z50B-43D0-04448737219V,ios,dfc60b709ced20372289c54fec79c493ab5cafc0,1562024011000,62.931.46.387,17
C00000284,j5rnmeht-9lo4-m98o-9056-8453e988onpu,android,638a2cf216dfbfe79299dec212a64386dfa67552,1557272011000,67.770.87.351,3
C00000285,G588R44J-5DD3-8MOU-1793-2X4U1106V0K7,ios,6d71fd246e38df43c880d8ceb91444ca034496a1,1534376011000,12.703.13.249,6
C00000286,W8TT8CU1-F05W-R589-G4E9-7066GDR76Y6G,ios,200e12b3c9f32f588374f7c2a46cd52fcabca044,1554248011000,47.300.13.488,4
C00000287,WY8EQF2U-F1CP-ECK6-510U-5492E8A3884L,ios,e625d5e60b594b5a8a00608d25b192fcc486796e,1527118411000,45.710.77.764,2
C00000288,BZV132P3-Q25Z-7483-BH75-LX4I488HPE84,ios,0ee31437eaf343d5de93bbfa0673e48441253bba,1590190411000,12.038.52.228,15
C00000289,7L286NLN-R24B-LOF0-Z668-X2BXE0657Y27,ios,72569226b53c26022774b1828eeb034469d8b83b,1588548811000,60.454.15.556,6
C00000290,0i074au4-131a-38p2-g335-x5rr9fi761n2,android,b4a6945969e5d5fad1fd9c2f02c3a23ac43d7a65,1551310411000,83.089.32.762,17
C00000291,hn7469a7-f3lf-f8wg-7lhl-rg603qx2ij7p,android,3d73c90ae8b0b9e5c9ef85413197e94e690e4581,1557963211000,44.800.99.904,11
C00000292,5sbr49vg-46dj-9jdf-2igf-w9x96r54bd39,android,49c7e0ce2e097d6170ed4005269e62a23aed8bcf,1558395211000,82.550.03.048,14
C00000293,4RRF9297-494Y-YWNJ-2NHD-WCW611241Q1I,ios,45b3eab35f5e5beee1300b9bfe37a654bb8f7602,1570232011000,16.446.79.481,15
C00000294,2mu51q5a-0yx2-wh80-94n3-skv4oaw967yi,android,dcc693dd3fd8353afa12455adb4c817bc5a5c1a0,1571787211000,83.618.17.695,15
C00000295,37ETNGWZ-VYNO-61I2-RLEK-8CNU16V086PE,ios,be982149c634e3b9ea8d570ee44876077dcd2dad,1524180811000,80.848.60.874,17
C00000296,2wdhv3i8-ts80-zjyb-77ux-lj47m3g41kos,android,8e4d740df1a2b02025a82b441182fc498c4583e8,1589499211000,68.161.75.903,3
C00000297,53336utp-90my-4tp9-d07p-1vo3gh672617,android,ef3d0fb62f1e5c7fe7c4d75690b115219b8d690c,1568763211000,54.508.71.401,4
C00000298,1os17phg-ezyc-e8pl-c03v-o48836juc1vp,android,a1d09c154e19a6ce33c431c51bbb4f186a6f1a4c,1589672011000,78.305.42.593,11
C00000300,8S9I9N0B-792V-E50Y-3MV7-TM62C16YAW8L,ios,1090bd6790d86a3cababd21e9cf5629194e46500,1580340811000,46.082.74.888,1
C00000301,1K467O2K-MR10-U67F-0EF5-4K35G6YBO928,ios,51a46ff3c013e54b4a16703e20e757242f5b0e57,1573947211000,35.201.15.995,8
C00000302,c7z8772z-fb95-5p1k-8yoo-6cr697002w19,android,8798f7fd52d3c14fe5216dc84c87d16ff509038f,1566603211000,32.803.86.694,3
C00000303,gx66k939-x8b1-0869-2a11-hr9n4ot7x19g,android,0cc4f6f8e02c8e4c021b225e6b33ea314aa4e4ef,1591745611000,18.201.76.322,15
C00000304,K7IP56RG-KS94-K7T9-O6T0-3RRJ238N2M8A,ios,9564893da8d89ec4d486edc4aba02b12649862df,1605051211000,64.392.84.695,14
C00000305,13C97YE9-9W03-94UB-163F-WIX4JFQRZQJ9,ios,3d1911be3c86ab09edec4aaec37d99adae17b4a1,1539905611000,88.206.61.078,8
C00000308,ult1t429-tt61-5x4t-hc7r-c62noo2y68nr,android,8f956ef711b3aa199f8427f285e65e143ef6027c,1549928011000,81.369.17.507,10
C00000309,DZ1P324O-YALO-5G2J-LW24-IP2H370870L4,ios,ca466084c3ef355aa43ce20d0aa8ef641d0b751a,1525131211000,30.236.86.894,10
C00000310,EPX0G555-21WN-02G2-7BIC-K4W6NR5637U8,ios,d00a69c3faa42a5fcda8632ed5431e5e95c121f9,1597966411000,12.541.58.037,14
C00000311,r4uou117-3smw-429h-547y-7d581n499ldg,android,0b111cbd8c8efae66140c178a31f8b7e0aa9bfd5,1585092811000,10.787.35.362,10
C00000312,o582i767-2326-8ba2-q572-01cqhcxew35k,android,bd1d1e7ae90560b32bf804fb0f21972120f66d3e,1564356811000,26.556.45.082,14
C00000313,s32s2dff-9tu2-q1u9-1ibu-e87ch7s30b06,android,42861bbb1ceb7e74a2ee54f7a6c8e516e721a860,1545262411000,73.403.17.634,1
C00000314,032U0693-8VW2-NHGU-PQP6-8451Q43Z4YV4,ios,a5d725b5a3b3eaaf88e925d4e36058af6346f0b2,1600472011000,66.055.70.371,1
C00000315,q48451r3-l5h4-51p2-crav-n7pg0lqy8mj4,android,80deaea8e881db066aedd3e1d8203408f53612b7,1550273611000,53.691.61.170,1
C00000316,6A18TXDF-6Y7P-17ZP-4XBU-KTRT6S5H2F15,ios,c0996f3433e50a97456126b7ec4efbfe84d59691,1558222411000,51.341.25.831,5
C00000317,zthd673a-52ti-y1cx-oo5w-8h96898p50ce,android,9004c12f88288435227cd953ca9e690c28afffcb,1589499211000,30.747.09.486,7
C00000318,3bg3zr21-4mna-490c-5to4-p83yhfm46zlp,android,c51df9c5eb78b05a588d53bea34ca6cdc1893941,1602632011000,63.174.90.153,7
C00000319,g3bxm48f-u1x2-eq5q-ugl6-5fiq8061q7t1,android,995f44ddb28e4bf02adc9ad552aee61ac5bb171c,1579304011000,11.387.99.146,6
C00000320,rh3zp152-l7o7-1133-k993-wy11l6b3561a,android,7e4c555af2344dee872cb904d398821f864007a7,1596065611000,34.864.41.507,10
C00000321,H1888380-BJX7-H25C-8481-APKLAU82F9J8,ios,a8f569e35a027fde86d9ab6656e5480ede75937c,1572737611000,80.071.74.142,5
C00000322,T4WM56L3-4VX5-L6EM-88L2-3QO5WM46MCZV,ios,8a2fd85c8cac29b7a930946b2e07334199b38150,1565393611000,36.265.20.107,8
C00000323,COADR16M-VM6X-44D1-WU15-8DQ87ZH9X0FY,ios,3e61d079e525e2fc22a0719a04766d78f84693f8,1593300811000,46.503.12.198,10
C00000324,CUSJH55E-RM31-MF1S-E50K-244B9EL57ZS6,ios,5b0ba1213519faae3db4beb245f332bd3eb73770,1534289611000,51.053.00.119,2
C00000325,I4QOR7LW-12A4-5F5P-16G3-62FJ8RTXQ6SQ,ios,2e521cfa8e1b8d34e47c211140e1acd00337960a,1561678411000,79.861.05.549,13
C00000326,5T766N0F-V93H-T85L-UD9A-5L3T08QT6TZ6,ios,62c8fd0a99a24fee6d3902b6a22900fd2902eddb,1542152011000,34.004.64.076,3
C00000327,15k4l168-v6q5-90pq-7g9c-8v36sh4rd0ne,android,8d109c27e691100c6ee337bf5d1def560781701f,1535844811000,88.832.11.176,13
C00000328,l9k71326-5847-3145-ngfd-5ip00zkj56zp,android,257fdbf88bc7c7977cecee1ea1c34ab3f94a6b11,1542065611000,67.312.59.327,15
C00000329,A51R2VN1-E651-68PB-T193-6O4TBC5H86EQ,ios,3e560f45cecdf024178a8f9db92526075a1ce734,1541720011000,84.488.28.367,1
C00000330,6a61l6l5-644y-c7n9-0324-wnfq4sb5sxd3,android,db9692df77441eb3bf6a1eee781bfd98eccd379f,1604446411000,12.823.17.091,2
C00000331,34x4772a-87c7-x6z7-exx6-n4ngp9pjr8y0,android,1f6e38fe569e5c8d57d3f5f6c868a4902a4fabb2,1525217611000,10.501.65.968,9
C00000332,288c4i3y-ene6-73cn-398d-a580x6mqhx10,android,7b93c975b0090a69d69e509ad720a8adf87f072d,1540424011000,25.163.38.384,6
C00000333,p1vcw4jg-5rkf-crp8-53q9-281446s5el27,android,20f491b3a02c1ec4b8899cafd241ab2472a08457,1529969611000,29.596.49.983,10
C00000334,w78fbx5b-2kaw-hur2-owk3-z14k3u715t43,android,00e914a46e28ed6b6e88dafa67e08d4838b5beef,1599003211000,36.918.48.192,12
C00000335,y4l2bf1i-i0to-mu30-swbh-0zg6b1il18fb,android,fd19bb75f8b8189e3a4778c3bfdb8a618317f2d4,1601422411000,31.443.81.870,11
C00000336,IP2T7TY6-6I44-1SWK-5M73-D20JXI5E8L8I,ios,ecc94b842320573a619ffc76cfa78bcd1b666412,1603150411000,59.766.75.020,8
C00000337,w5295g40-0ub4-h855-y378-640io3o12n5t,android,027f8d5fc41f84210b1b2a353fba8c7056dd54eb,1591832011000,94.152.86.092,7
C00000338,Z90424A3-RB2G-7268-3P8N-01IW54GP44W0,ios,15b9df3d3b80a09acc82d23851a2773ad2038f10,1584401611000,38.048.41.370,6
C00000339,993O1KZE-02AS-30T1-IVRG-8FTA4LT019F4,ios,ba576b387cf50a985ba43cff4ca5234955b84a06,1567294411000,52.952.57.301,1
C00000340,604g50i3-70w6-zcn6-4408-623gjnp564hn,android,86d23747a045b58dc7c18883eb00a8af52fe5e81,1558740811000,13.912.27.769,2
C00000341,v3pf0407-tit8-i61e-3p3r-w22l7p2q1gre,android,864236978858ce0a8c0eddb07bb6750219a3742e,1573515211000,60.556.47.701,7
C00000342,083FPDR1-10F4-U0H2-0D6E-3GFB9N1N364Z,ios,a0aec9bf5cbf7c7f2d476d9c578286fdc735c844,1583710411000,91.295.75.328,9
C00000343,YY1PM824-9R3D-7T20-0A6M-0FC4FD23OM4M,ios,6cc8fe7cb85270d0612075494e47fe1692d5eb1e,1600817611000,51.159.26.133,8
C00000344,88GW61V5-VA79-40N6-POH3-U930JB7I83RT,ios,bf5e5635b87938433cc5cf6815b13af0ee0cf905,1587771211000,44.814.46.165,15
C00000345,7xg67m9k-0q40-j5ol-i8m7-108hd3e78pwj,android,5b768315cb168eb3dbeb4b8f37bb09f2e51cc357,1538436811000,52.908.80.913,13
C00000346,62076725-e11h-6419-9ch9-0qab337kqc4u,android,6dda7efe9fc77cde05087b18667ff1ac43e1a4c4,1569627211000,33.423.08.403,12
C00000347,2j57tw02-61fx-73a8-hz6y-49rhv9y2hh5m,android,ef6af5458398022f893d028077d49682914cc688,1563752011000,67.226.49.835,9
C00000348,et018727-7138-rv2o-tzc9-533w784l9042,android,752f7b995621223be3010959953df311a6f1a666,1560382411000,73.374.09.979,2
C00000349,KM6P2M05-UI7P-99P6-A9Y2-CL536H8DI777,ios,73897eecf5e255fe0e5a206fd8edc6396800599e,1544744011000,68.459.90.422,3
C00000350,157p6081-zv60-crj2-47k8-7635433pbld4,android,df0bb0b4d2ba20d1236b92f971da93d167e03f4a,1540769611000,18.887.80.930,7
C00000351,00ke7g65-y536-5n0d-8ylr-wtg97qt5r6fn,android,cd6630a34af7fc3e161d8858a66dec58a1c0d1ac,1524353611000,95.081.91.419,2
C00000352,1EJPN05N-8ZQY-RHLF-L0HR-52P00V49GGYU,ios,6477ce553ec4fdebdf5eaff1dc2469f4826bcc34,1579390411000,82.529.61.431,9
C00000353,f4l46b9b-wo71-y2f9-5ky3-6a68k32153a4,android,19b066755bb0ea8957ba80b760cecb19edc008a6,1528068811000,25.632.84.077,16
C00000354,IXR8EVBR-PIU9-35CT-Z60D-VQJ08PBI37LP,ios,b70c95ef6a7f9cb76946fff11d04f8b751182e00,1580254411000,92.025.59.003,10
C00000355,z5uzaqiy-2277-qesp-d54t-723fs7qckyoh,android,4403b6d2e8e270a720485e8bb587c526ee69ffdb,1588980811000,61.783.81.412,16
C00000356,tq91mb6e-etl2-7294-0kd4-v7ln30q83096,android,3e443971156cc1bbb376b2d76867db5ced76eaf0,1567380811000,96.176.42.315,1
C00000357,94222njk-f0th-8l98-jh6g-a9f5otj65id5,android,13d98ffb7a56d79866e6c4186409689295d49073,1531611211000,73.961.26.075,12
C00000358,qk998atw-zwze-h15u-8x4j-7pm83xdv59l7,android,6bb6404e97871c542e20d3ef335aeeaf05849fbb,1577316811000,63.242.90.245,16
C00000359,r8u7k55w-fbsl-4qw4-4p76-m159223rm1ko,android,101cb016217c685f6adf3c808026c22edc751cdf,1573774411000,41.939.82.164,16
C00000360,pyw2v9r1-av71-8p81-yv3o-36dm6kl5newf,android,a86e64b013b0142e3c97b998ccc937dc542eb0c5,1590708811000,89.431.72.012,10
